sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
86407,point,highway,traffic_signals,1000,3
114379,point,highway,crossing,500,2
19153,point,highway,bus_stop,100,1
116661,point,highway,stop,1000,5
89847,point,highway,bus_stop,500,9
51577,point,highway,stop,1000,1
2653,point,highway,give_way,1000,2
65437,point,highway,street_lamp,500,2
69197,point,highway,crossing,500,29
19047,point,highway,give_way,1000,11
110318,point,highway,traffic_signals,1000,32
78041,point,highway,turning_circle,1000,12
78041,point,highway,bus_stop,500,15
14885,point,highway,turning_circle,1000,7
126479,point,highway,bus_stop,500,2
112332,point,highway,turning_circle,100,1
109718,point,highway,crossing,500,7
82079,point,highway,bus_stop,500,10
75061,point,highway,turning_circle,100,1
56545,point,highway,bus_stop,1000,12
79177,point,highway,crossing,100,2
16073,point,highway,bus_stop,500,11
63469,point,highway,priority,1000,12
60007,point,highway,crossing,1000,39
104460,point,highway,traffic_signals,500,2
35809,point,highway,bus_stop,500,10
120513,point,highway,traffic_signals,500,3
14973,point,highway,stop,1000,38
28503,point,highway,traffic_signals,1000,11
113066,point,highway,mini_roundabout,1000,2
9162,point,highway,turning_circle,500,7
81731,point,highway,turning_circle,500,3
89911,point,highway,traffic_signals,500,21
78107,point,highway,bus_stop,1000,7
65223,point,highway,stop,100,3
86911,point,highway,stop,1000,11
60455,point,highway,crossing,1000,1
70701,point,highway,turning_circle,1000,1
85867,point,highway,street_lamp,1000,9
104432,point,highway,bus_stop,1000,47
37271,point,highway,bus_stop,1000,26
75775,point,highway,turning_loop,1000,1
55277,point,highway,motorway_junction,1000,9
55277,point,highway,crossing,500,1
125965,point,highway,stop,1000,6
8334,point,highway,stop,500,8
63421,point,highway,crossing,1000,8
37849,point,highway,stop,1000,185
73689,point,highway,stop,500,39
19511,point,highway,give_way,1000,1
114189,point,highway,turning_loop,1000,1
113052,point,highway,turning_circle,500,24
80691,point,highway,crossing,1000,5
85867,point,highway,bus_stop,500,27
62419,point,highway,turning_circle,1000,19
82991,point,highway,give_way,1000,1
40827,point,highway,turning_circle,1000,16
84997,point,highway,stop,500,10
121439,point,highway,bus_stop,1000,9
15803,point,highway,turning_circle,1000,3
18481,point,highway,traffic_signals,500,1
82079,point,highway,stop,1000,37
110324,point,highway,turning_circle,500,8
34523,point,highway,bus_stop,500,2
79337,point,highway,crossing,100,1
113292,point,highway,turning_circle,100,1
64763,point,highway,stop,500,5
81731,point,highway,turning_circle,1000,10
84997,point,highway,motorway_junction,1000,1
4431,point,highway,street_lamp,500,1
73667,point,highway,stop,1000,203
92029,point,highway,give_way,1000,1
74161,point,highway,trailhead,500,1
80519,point,highway,bus_stop,1000,4
70009,point,highway,crossing,1000,106
104718,point,highway,give_way,1000,1
70007,point,highway,traffic_signals,1000,12
69447,point,highway,stop,1000,41
75529,point,highway,turning_circle,500,5
78031,point,highway,turning_circle,100,2
134440,point,highway,turning_circle,1000,2
64857,point,highway,turning_circle,500,2
2362,point,highway,traffic_signals,100,1
2362,point,highway,stop,1000,6
22461,point,highway,crossing,500,17
79177,point,highway,crossing,500,22
53299,point,highway,turning_circle,1000,5
16541,point,highway,traffic_signals,500,5
121439,point,highway,give_way,1000,3
73689,point,highway,turning_circle,1000,9
37009,point,highway,stop,500,3
64795,point,highway,turning_loop,1000,1
37923,point,highway,traffic_signals,1000,13
112332,point,highway,turning_circle,500,7
96949,point,highway,turning_circle,1000,6
62291,point,highway,stop,1000,57
37725,point,highway,stop,500,4
82079,point,highway,crossing,1000,291
34523,point,highway,bus_stop,1000,8
62493,point,highway,crossing,500,14
83041,point,highway,turning_circle,1000,11
94955,point,highway,traffic_signals,500,20
78107,point,highway,stop,500,1
65747,point,highway,bus_stop,500,3
78787,point,highway,turning_circle,500,1
65723,point,highway,stop,100,1
70449,point,highway,bus_stop,500,2
18287,point,highway,stop,100,2
76465,point,highway,turning_circle,500,7
60829,point,highway,crossing,1000,67
72573,point,highway,turning_loop,1000,1
70471,point,highway,stop,500,1
77049,point,highway,traffic_signals,1000,1
67779,point,highway,bus_stop,500,5
112366,point,highway,give_way,1000,1
11416,point,highway,traffic_signals,500,1
52981,point,highway,turning_circle,100,1
113160,point,highway,turning_circle,1000,12
70007,point,highway,stop,500,13
112242,point,highway,stop,1000,6
14161,point,highway,motorway_junction,1000,1
6228,point,highway,crossing,500,3
112834,point,highway,bus_stop,500,6
110494,point,highway,stop,500,15
86911,point,highway,turning_circle,500,7
78267,point,highway,bus_stop,1000,1
79337,point,highway,stop,1000,50
26379,point,highway,turning_circle,500,6
29201,point,highway,traffic_signals,1000,16
89911,point,highway,traffic_signals,1000,50
63421,point,highway,motorway_junction,1000,2
53299,point,highway,crossing,100,5
65223,point,highway,stop,1000,11
36111,point,highway,bus_stop,1000,32
53027,point,highway,traffic_signals,500,2
110792,point,highway,bus_stop,500,1
66029,point,highway,crossing,1000,4
66183,point,highway,bus_stop,1000,38
66183,point,highway,stop,1000,22
86407,point,highway,stop,500,1
128231,point,highway,turning_circle,500,2
77807,point,highway,turning_circle,500,4
18287,point,highway,turning_circle,1000,6
61235,point,highway,bus_stop,500,9
48633,point,highway,turning_circle,500,1
69207,point,highway,traffic_signals,1000,1
53401,point,highway,stop,500,21
36111,point,highway,traffic_signals,500,3
114189,point,highway,give_way,1000,2
39663,point,highway,traffic_signals,1000,5
14885,point,highway,stop,1000,2
52981,point,highway,turning_circle,1000,11
112310,point,highway,turning_circle,500,8
82079,point,highway,bus_stop,100,1
80735,point,highway,crossing,1000,3
6222,point,highway,stop,1000,2
57355,point,highway,bus_stop,100,2
18883,point,highway,bus_stop,500,2
73667,point,highway,traffic_signals,500,3
37849,point,highway,traffic_signals,100,1
69197,point,highway,stop,500,22
69599,point,highway,traffic_signals,1000,15
38371,point,highway,crossing,1000,65
74161,point,highway,turning_circle,100,1
122079,point,highway,street_lamp,1000,14
18481,point,highway,turning_loop,500,1
37725,point,highway,bus_stop,100,1
77807,point,highway,crossing,500,2
70007,point,highway,bus_stop,1000,7
87815,point,highway,traffic_signals,500,7
115705,point,highway,give_way,1000,1
14973,point,highway,bus_stop,1000,31
2350,point,highway,turning_circle,100,1
9168,point,highway,traffic_signals,1000,16
60663,point,highway,crossing,1000,107
72817,point,highway,bus_stop,1000,15
16073,point,highway,street_lamp,1000,3
83549,point,highway,turning_circle,500,3
84207,point,highway,turning_circle,500,13
114557,point,highway,stop,500,1
112332,point,highway,crossing,1000,1
73755,point,highway,turning_circle,500,1
61235,point,highway,motorway_junction,1000,3
26561,point,highway,crossing,1000,6
26561,point,highway,bus_stop,1000,1
83641,point,highway,elevator,500,1
93521,point,highway,turning_circle,500,6
28425,point,highway,crossing,1000,76
89911,point,highway,elevator,1000,1
16541,point,highway,crossing,500,17
94955,point,highway,give_way,1000,13
60353,point,highway,traffic_signals,500,7
60007,point,highway,stop,1000,1
19613,point,highway,bus_stop,1000,5
61193,point,highway,bus_stop,500,2
85823,point,highway,crossing,100,12
131077,point,highway,traffic_signals,1000,20
121453,point,highway,stop,500,9
82847,point,highway,crossing,1000,45
65259,point,highway,crossing,1000,4
109718,point,highway,bus_stop,1000,2
90465,point,highway,crossing,1000,63
101221,point,highway,motorway_junction,1000,1
63469,point,highway,traffic_signals,1000,19
60007,point,highway,motorway_junction,1000,2
108138,point,highway,bus_stop,1000,10
4445,point,highway,turning_circle,500,8
95961,point,highway,crossing,1000,3
76377,point,highway,turning_circle,500,5
85867,point,highway,bus_stop,1000,96
112242,point,highway,bus_stop,1000,3
26561,point,highway,give_way,1000,2
90819,point,highway,traffic_signals,500,1
51577,point,highway,turning_circle,1000,31
9168,point,highway,crossing,1000,29
101221,point,highway,traffic_signals,500,9
90925,point,highway,stop,1000,100
90925,point,highway,turning_loop,1000,1
63469,point,highway,give_way,1000,2
112834,point,highway,bus_stop,1000,25
108138,point,highway,turning_circle,1000,13
83549,point,highway,give_way,1000,1
78107,point,highway,stop,1000,11
87779,point,highway,stop,500,5
78267,point,highway,street_lamp,500,12
