sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
139716,point,highway,crossing,1000,1
63421,point,highway,motorway_junction,1000,2
73667,point,highway,stop,500,52
37009,point,highway,motorway_junction,1000,3
69197,point,highway,stop,1000,81
73689,point,highway,crossing,1000,206
111998,point,highway,turning_circle,500,2
65223,point,highway,bus_stop,1000,7
59873,point,highway,turning_circle,500,5
11416,point,highway,stop,500,7
113206,point,highway,bus_stop,1000,48
70701,point,highway,stop,100,2
55463,point,highway,turning_circle,1000,7
51681,point,highway,motorway_junction,1000,1
51371,point,highway,stop,1000,1
61015,point,highway,crossing,500,1
104672,point,highway,give_way,1000,8
34523,point,highway,traffic_signals,1000,11
37703,point,highway,turning_circle,1000,14
110318,point,highway,bus_stop,1000,12
70669,point,highway,stop,100,1
40471,point,highway,stop,500,12
70449,point,highway,crossing,1000,7
18287,point,highway,bus_stop,1000,41
12719,point,highway,turning_circle,1000,2
75739,point,highway,stop,500,10
14973,point,highway,bus_stop,500,11
89911,point,highway,bus_stop,1000,21
101221,point,highway,traffic_signals,1000,19
92029,point,highway,bus_stop,1000,13
19613,point,highway,turning_circle,500,7
87779,point,highway,traffic_signals,500,5
122079,point,highway,give_way,500,4
113877,point,highway,turning_circle,1000,1
76683,point,highway,traffic_signals,1000,22
35809,point,highway,stop,1000,13
18287,point,highway,elevator,1000,1
2350,point,highway,turning_circle,100,1
79617,point,highway,turning_circle,1000,16
124099,point,highway,crossing,1000,2
98713,point,highway,turning_loop,1000,1
60007,point,highway,bus_stop,1000,11
37703,point,highway,crossing,1000,126
108138,point,highway,traffic_signals,500,3
70669,point,highway,stop,1000,7
86911,point,highway,turning_circle,1000,25
97693,point,highway,bus_stop,1000,95
70009,point,highway,motorway_junction,1000,5
98713,point,highway,crossing,1000,6
2362,point,highway,traffic_signals,1000,23
84357,point,highway,crossing,1000,2
37703,point,highway,crossing,500,1
67459,point,highway,traffic_signals,1000,10
67779,point,highway,crossing,500,21
89751,point,highway,turning_circle,1000,3
114557,point,highway,traffic_signals,1000,6
18481,point,highway,crossing,1000,14
77807,point,highway,bus_stop,1000,82
63991,point,highway,bus_stop,1000,70
19153,point,highway,traffic_signals,1000,104
104718,point,highway,traffic_signals,500,12
61235,point,highway,motorway_junction,1000,3
112242,point,highway,crossing,1000,16
54169,point,highway,turning_loop,1000,3
9168,point,highway,traffic_signals,500,2
22461,point,highway,turning_circle,1000,25
65437,point,highway,traffic_signals,1000,31
108138,point,highway,stop,1000,2
113052,point,highway,turning_circle,100,2
16541,point,highway,stop,1000,63
121439,point,highway,crossing,500,12
35809,point,highway,stop,500,1
82055,point,highway,traffic_signals,1000,25
18287,point,highway,traffic_signals,1000,16
48633,point,highway,turning_circle,1000,9
55277,point,highway,turning_circle,1000,7
73667,point,highway,crossing,1000,392
16073,point,highway,bus_stop,1000,28
19047,point,highway,stop,500,16
22963,point,highway,crossing,1000,195
60663,point,highway,crossing,500,29
75021,point,highway,give_way,1000,1
11416,point,highway,turning_loop,1000,1
69207,point,highway,turning_circle,500,9
63991,point,highway,turning_circle,1000,3
113292,point,highway,turning_circle,500,4
12857,point,highway,motorway_junction,500,1
51371,point,highway,turning_circle,100,1
51371,point,highway,traffic_signals,500,2
90819,point,highway,traffic_signals,500,1
73743,point,highway,stop,500,2
101221,point,highway,traffic_signals,500,9
65437,point,highway,priority,1000,52
85081,point,highway,stop,100,1
