sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
20085,line,highway,cycleway,1000,9147.346392824165
111986,line,highway,service,100,57.44901518992813
117939,line,highway,residential,1000,7648.290419251803
60353,line,waterway,stream,500,509.23531260071667
65437,line,highway,cycleway,500,122.56775213620493
73667,line,highway,primary,500,354.1630334366848
62291,line,highway,secondary,1000,4852.98507959187
36111,line,highway,service,100,67.78898559433523
72081,line,highway,motorway,500,2614.586660510021
65747,line,waterway,stream,500,995.6414474455659
17909,line,highway,track,1000,1252.2753770262357
14295,line,waterway,river,500,1026.5886010891008
76355,line,highway,path,500,841.5986106270898
11844,line,highway,path,500,240.88761505141053
89911,line,highway,motorway,1000,3528.0750934831685
76465,line,highway,secondary,1000,5086.578200629783
29201,line,highway,pedestrian,1000,317.1957613144689
125965,line,highway,track,1000,891.8907793693961
19601,line,waterway,drain,500,1066.4157344948283
80583,line,highway,service,500,1287.4007985524909
121439,line,highway,trunk,1000,2358.511851329318
97345,line,highway,track,500,1189.0665867042092
99657,line,waterway,stream,100,166.94825293449122
97597,line,highway,path,1000,104.86990908440943
84997,line,highway,pedestrian,1000,1045.3471904531846
60663,line,highway,path,1000,98.79634717887622
4103,line,highway,secondary,1000,4349.506571335099
4103,line,highway,service,1000,3228.918961612937
104672,line,highway,trunk,500,1092.935539122307
18453,line,highway,tertiary,500,1572.693281687598
78819,line,highway,residential,100,405.3298153212279
20547,line,highway,path,500,2606.900323918203
82847,line,highway,footway,100,717.5525351189839
53151,line,waterway,river,1000,1619.8541701053473
53027,line,highway,service,1000,5320.36798706683
79213,line,highway,residential,500,3794.3342319789645
79213,line,highway,cycleway,500,1225.491258154021
117939,line,highway,track,1000,1505.4370910676569
20573,line,highway,service,1000,876.0610601376926
86273,line,waterway,stream,100,140.31773181024
18481,line,highway,service,500,2770.3751500671415
51301,line,highway,residential,500,9765.221890997313
116661,line,highway,track,1000,314.9630291445493
20997,line,highway,residential,500,3521.208316340209
59873,line,highway,tertiary,500,379.8994128307455
55305,line,highway,unclassified,1000,2370.5627418384706
113292,line,highway,secondary_link,1000,354.2973707919884
113292,line,highway,residential,500,4135.376216210179
14117,line,highway,residential,500,1720.9676700684802
84029,line,highway,residential,100,95.92765584990421
79617,line,highway,steps,1000,8.350123360614816
89725,line,highway,secondary,1000,6758.069862693753
60829,line,highway,residential,500,4375.8447247089125
69835,line,highway,path,1000,543.1333890962665
60833,line,highway,footway,500,1707.6006569257092
64763,line,highway,residential,1000,16153.82722910427
53401,line,highway,residential,100,302.49637293225635
19047,line,highway,tertiary,1000,5000.370591340012
63931,line,highway,service,1000,5275.029325014069
77711,line,highway,residential,500,7752.608046303371
37923,line,highway,tertiary,500,159.87838897455612
4658,line,highway,cycleway,1000,1833.8633354131614
12857,line,highway,construction,500,332.77321982096737
104756,line,highway,track,500,339.77876942599545
134440,line,highway,secondary,1000,8107.242132786351
8334,line,waterway,stream,1000,2672.0877411615593
11416,line,highway,residential,500,4937.247160591321
98085,line,highway,residential,500,2151.185227879606
98085,line,highway,track,1000,331.07982064116425
117939,line,highway,residential,500,3710.453037108914
70471,line,highway,unclassified,500,368.49080922633607
69207,line,highway,residential,500,6505.504967093566
94955,line,highway,service,1000,33758.08511454707
94955,line,highway,residential,1000,6924.491035233383
85081,line,highway,residential,500,5095.786631623992
18481,line,waterway,stream,1000,992.9775312971076
67459,line,highway,residential,100,364.3081586079008
128231,line,highway,primary,1000,4043.120400050134
113206,line,highway,residential,1000,24267.53874459324
19335,line,highway,footway,500,515.2523834571841
70669,line,highway,secondary_link,500,255.1519780550759
112008,line,highway,residential,1000,27128.635968675837
114189,line,highway,tertiary,500,847.0160864988559
81187,line,highway,residential,500,696.4747807586991
74161,line,highway,path,1000,41.25610257006499
13143,line,highway,path,1000,805.8754195317863
13143,line,highway,service,1000,1122.1138595794687
71525,line,highway,service,500,2305.3726576222016
61235,line,highway,primary,1000,3674.3788007898443
80735,line,highway,footway,500,366.84034218694626
72081,line,highway,steps,1000,6.9609307314770055
37197,line,highway,service,500,2095.4432491807083
78031,line,highway,tertiary,500,1816.7732882061405
109050,line,highway,trunk,500,985.1248332020963
22459,line,highway,residential,1000,16672.163370099803
14973,line,highway,path,100,91.8464359646318
89911,line,highway,living_street,1000,513.2495197030295
75775,line,waterway,stream,100,157.8080148174795
135134,line,highway,service,500,316.59634305910816
119505,line,waterway,stream,1000,5615.3150494277525
19507,line,highway,residential,1000,26601.721576792457
19573,line,highway,residential,100,294.1315468399439
53517,line,highway,footway,500,10924.891349894428
18453,line,waterway,stream,500,1262.067116497268
19511,line,highway,secondary_link,1000,64.92396126010809
89847,line,highway,cycleway,1000,180.92985536295956
53329,line,highway,service,1000,395.17427503167823
98085,line,highway,service,1000,6280.543301715686
112052,line,highway,path,1000,19.9159449067902
101221,line,highway,tertiary,1000,2906.7798169316757
66029,line,waterway,stream,500,727.9309579507483
114379,line,highway,footway,500,246.72070802471345
114379,line,highway,steps,1000,49.14576511520846
65259,line,highway,secondary,1000,3747.279813262176
20721,line,highway,secondary,1000,2387.059771717408
82079,line,highway,service,500,4916.000548694662
39663,line,highway,service,1000,7063.363169613604
65227,line,highway,motorway_link,1000,1615.3627609097578
65227,line,highway,steps,500,114.17138763895127
116661,line,highway,service,100,43.75691717368839
62185,line,waterway,stream,500,892.3713132114733
48067,line,highway,residential,100,273.61770620737605
69447,line,highway,tertiary,1000,6780.378655543516
69447,line,highway,path,500,1254.4962598149093
60455,line,highway,service,1000,6067.753440703125
16059,line,man_made,bridge,1000,391.48067101664253
14117,line,highway,living_street,500,369.6446183750721
79617,line,highway,trunk_link,1000,48.55604268409343
2362,line,highway,primary,500,189.6515255100886
90465,line,highway,pedestrian,1000,101.45673700883688
16541,line,highway,tertiary,500,1532.8627225774098
97345,line,highway,residential,500,121.56783928229616
97345,line,waterway,stream,1000,3537.6867317105634
99657,line,highway,tertiary,1000,6828.985333929936
72573,line,waterway,stream,500,33.35947632498236
67779,line,highway,tertiary,500,1036.4179460653306
85823,line,highway,secondary,100,507.72002397657945
131077,line,highway,residential,100,341.9816014160924
112834,line,highway,tertiary,500,1213.8973143578448
83549,line,highway,motorway_link,1000,2310.0920421577935
108138,line,highway,primary,500,1470.0048043171187
82847,line,highway,tertiary,1000,4746.903151758079
12719,line,highway,footway,1000,2951.2819093928974
50093,line,waterway,stream,500,812.8596235384355
121155,line,highway,service,1000,1707.0085545625275
134220,line,highway,steps,500,23.245834350949444
134260,line,highway,steps,500,23.245834350949444
94955,line,highway,secondary,500,3178.446866679635
97693,line,highway,steps,100,8.275276324449134
51301,line,highway,secondary,500,1021.7915866738522
63991,line,highway,cycleway,1000,357.50921162834595
103850,line,highway,footway,500,3481.2788136736012
115705,line,highway,service,1000,5847.835071074581
70097,line,highway,service,1000,5112.021975875232
26561,line,highway,motorway_link,1000,3404.45546207005
113292,line,highway,residential,1000,12238.945389636821
6228,line,highway,service,100,117.2380967281305
57355,line,highway,residential,100,145.99731464294067
83041,line,highway,service,100,77.8118654954556
99657,line,highway,secondary,500,1045.2862223155544
97597,line,highway,secondary,1000,1831.7169700785844
97597,line,highway,residential,500,495.3664267365506
69835,line,highway,footway,500,6450.645641754284
97597,line,waterway,stream,1000,1257.1731724191336
84997,line,man_made,bridge,1000,526.8440469847679
134314,line,highway,footway,100,226.67373029685916
72573,line,highway,tertiary,500,1054.171347370134
64857,line,waterway,stream,1000,593.8712775961855
64763,line,waterway,stream,500,306.7687429649047
20165,line,highway,primary_link,1000,399.76530903018744
20165,line,highway,service,500,2645.621225263073
18453,line,waterway,stream,1000,2521.3913367787973
63931,line,highway,service,500,2155.9273500033646
108138,line,highway,tertiary,1000,3651.4467827675985
108138,line,highway,path,500,42.02138089138293
12719,line,highway,residential,500,5676.193432433545
121249,line,highway,service,100,157.31193441783466
53151,line,highway,track,1000,4017.7446144462974
11416,line,highway,primary,500,65.54352202695654
119567,line,highway,primary,1000,8082.880773326627
66029,line,highway,secondary_link,1000,27.59762031946721
76377,line,highway,steps,500,4.86596946211557
63991,line,highway,residential,1000,27404.82725066595
82079,line,highway,residential,1000,11679.395528251905
104718,line,highway,service,500,6039.956434877693
82079,line,highway,secondary,500,537.7767654795331
82991,line,highway,footway,1000,4255.137668092442
39663,line,highway,pedestrian,1000,34.83377475301896
69447,line,highway,secondary_link,1000,442.60386500863166
110324,line,highway,path,500,2133.3409286351202
70449,line,highway,primary,1000,3923.8576978497995
79337,line,highway,path,1000,1334.3731478226935
56545,line,highway,steps,500,35.375054527753186
69451,line,highway,service,500,4509.963781737301
26561,line,highway,motorway,1000,3492.4690945864713
98167,line,highway,track,1000,1641.569331347915
56777,line,highway,secondary,500,883.3371817225509
56777,line,highway,service,1000,5541.204475445789
22461,line,highway,unclassified,500,504.7913362310023
78819,line,highway,footway,100,985.7524302808665
17839,line,highway,service,500,1483.0977204208884
112834,line,highway,secondary_link,100,17.26756677824131
27723,line,highway,service,100,37.14438181163589
4658,line,highway,footway,500,744.2633062320477
51565,line,highway,secondary_link,1000,80.56878018364841
86129,line,highway,residential,1000,5835.231427447727
121453,line,highway,secondary,500,399.3315670540559
119707,line,highway,residential,1000,9412.298636641097
69197,line,highway,tertiary,500,619.7885494944055
77807,line,highway,footway,1000,23741.07523026181
65259,line,highway,secondary,500,1270.3755367852016
70097,line,highway,path,500,230.60211334239784
87815,line,highway,motorway,500,1200.5104121373518
56545,line,highway,secondary,100,129.12466224414655
56545,line,man_made,pumping_station,1000,85.20452963691528
55463,line,highway,secondary,500,692.4247189739477
84719,line,highway,residential,1000,7609.871368362513
3265,line,highway,service,1000,783.6243351027829
65747,line,highway,service,1000,5442.225552036112
111940,line,highway,residential,100,343.70525929659755
83227,line,highway,service,100,116.39880097674359
55277,line,highway,motorway,1000,7908.623711712278
55277,line,highway,service,100,47.101845529609626
29201,line,highway,primary_link,500,78.24144875950627
16541,line,highway,residential,500,7317.307352276807
134314,line,highway,primary_link,1000,230.11194628720278
72573,line,highway,tertiary,100,152.9324761376587
120853,line,highway,service,1000,6619.957784242658
63931,line,highway,residential,100,278.259738783352
114889,line,highway,residential,1000,17761.851310239257
77711,line,highway,tertiary,500,1064.5143450755381
4658,line,highway,primary,1000,3689.0156734097463
15803,line,highway,service,1000,4260.051428825025
104756,line,highway,track,1000,3985.6631712764492
8334,line,highway,primary,100,112.4991006077289
20085,line,highway,track,1000,4576.378569306302
121453,line,waterway,stream,500,1256.3582850319926
19661,line,highway,service,1000,2258.3390814030354
79213,line,highway,residential,1000,17928.33140832993
111986,line,highway,service,1000,5999.65240060474
90799,line,highway,service,500,4521.581233132885
15123,line,highway,track,1000,346.8035592232538
73743,line,highway,residential,1000,10333.009653770598
63421,line,highway,residential,100,189.1015215704862
16073,line,highway,cycleway,1000,227.73923884852962
73853,line,highway,footway,1000,3964.270226497143
34523,line,waterway,drain,500,848.6817224922274
40471,line,highway,service,100,83.87779433204963
78041,line,highway,footway,500,78.66120124852479
114189,line,highway,footway,1000,5954.66430330678
36111,line,highway,residential,500,7833.3010289430285
62455,line,highway,track,500,525.3280415015352
71525,line,highway,secondary,1000,2099.198694197405
39665,line,highway,tertiary,500,643.389368521372
75529,line,highway,secondary,500,1810.0161625171158
48633,line,highway,footway,100,704.7177741122177
48633,line,highway,service,100,184.21182793452454
55277,line,highway,motorway_link,1000,8307.666076704096
89911,line,highway,cycleway,500,161.2863467170629
2362,line,highway,primary_link,1000,278.58183686062637
1680,line,highway,residential,100,270.0765877522561
19601,line,highway,path,500,1916.949499610722
90465,line,highway,footway,100,2.0113856782684745
32537,line,highway,primary,1000,6717.746852656533
99657,line,highway,tertiary,100,30.177428766852866
119993,line,highway,tertiary,500,637.2925787906058
98167,line,highway,service,1000,3103.9694406471026
119707,line,highway,track,1000,937.7223681368466
83641,line,highway,construction,1000,1424.9298078615077
134314,line,highway,tertiary_link,1000,124.61438454805709
86887,line,highway,footway,1000,455.26474581769344
19047,line,highway,tertiary,100,135.2656603019591
92029,line,highway,footway,1000,1356.8147116494295
28425,line,highway,residential,1000,22572.07118741135
70009,line,highway,secondary,1000,4644.480025882918
34523,line,waterway,drain,1000,959.4066885108004
35809,line,highway,residential,1000,23784.88282204857
66183,line,highway,unclassified,500,368.0606226769063
20721,line,highway,steps,100,10.357132545820958
70669,line,highway,unclassified,1000,71.99606388014487
120513,line,highway,service,1000,10160.353493574888
72609,line,highway,cycleway,1000,693.1022341105543
70007,line,man_made,courtyard,1000,261.5170727723119
114557,line,highway,motorway,1000,4029.33068529294
14295,line,highway,tertiary,500,1224.1365504821533
32537,line,highway,residential,1000,25355.680398336655
121439,line,highway,steps,1000,11.282797454697166
54169,line,highway,footway,1000,1990.9826753473144
76597,line,highway,path,1000,33.55986917185401
112688,line,highway,cycleway,100,18.782805651212957
113052,line,highway,tertiary,1000,3820.2558235591355
98865,line,highway,steps,1000,9.010915507300671
86383,line,highway,footway,500,850.5201924428765
101221,line,man_made,pipeline,1000,4166.4239778553565
101221,line,highway,footway,500,3766.6053957629247
37703,line,highway,footway,500,1953.1817473426436
80691,line,highway,secondary_link,1000,12.541311914008924
19335,line,highway,residential,1000,20964.877527531793
120513,line,highway,secondary_link,500,79.25849123731712
65227,line,highway,tertiary,1000,6119.59656603304
69447,line,highway,track,1000,174.48719759512812
70007,line,highway,residential,1000,20750.18552617923
70449,line,highway,primary,500,1825.3833616993236
61321,line,highway,footway,1000,924.6278498763986
109050,line,highway,trunk,100,141.89346084674412
14161,line,highway,cycleway,1000,1252.741567792643
76355,line,highway,residential,100,555.2827556873918
51371,line,highway,service,1000,14526.77473729155
80583,line,man_made,pipeline,1000,2037.0054548901144
97345,line,highway,track,1000,1189.0665867042092
54169,line,waterway,stream,1000,1375.677350258359
4431,line,highway,path,1000,127.04182723277987
56777,line,highway,tertiary,1000,2657.8136034421445
60663,line,highway,secondary,1000,4680.14195497954
4103,line,highway,tertiary,100,152.3829625957812
19507,line,highway,residential,100,433.38123906448976
120853,line,highway,motorway,500,1531.0201520148
67779,line,highway,secondary,500,740.327272080694
19157,line,highway,secondary,100,387.9308759700141
112688,line,highway,tertiary,1000,744.2858651991262
37257,line,highway,residential,1000,10238.036002664408
57787,line,highway,residential,100,244.7781182767725
19511,line,man_made,bridge,1000,380.02277831880957
98865,line,highway,footway,500,15920.022529803293
83549,line,man_made,bridge,500,205.6379012368577
70533,line,highway,residential,1000,976.8101917909559
134440,line,highway,secondary_link,1000,245.74929986116823
86383,line,highway,trunk,1000,2407.62436828031
52981,line,highway,tertiary_link,1000,245.3165472994898
96949,line,highway,cycleway,500,52.099707716184
117963,line,highway,service,500,1695.5595261965072
73743,line,highway,service,1000,3577.3657724795507
101221,line,highway,trunk,1000,2486.9848664071064
73689,line,highway,motorway,500,1252.2984920992164
113160,line,highway,tertiary,1000,2060.737641316708
37703,line,highway,primary,1000,388.79325391317434
114379,line,highway,track,1000,588.820191246351
