sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
104460,polygon,building,hospital,500,10944.017706256118
63991,polygon,tourism,motel,500,1709.7930493445872
78787,polygon,building,garage,500,269.74345139147397
76597,polygon,landuse,grass,500,19031.647282196398
87815,polygon,amenity,post_office,500,753.0993139158585
86479,polygon,landuse,grass,500,59680.00184838658
85697,polygon,landuse,forest,500,1903.625962059368
18883,polygon,building,roof,500,75.19280369646272
65223,polygon,landuse,residential,100,21742.836063962004
19311,polygon,building,house,100,522.6506790349325
92019,polygon,building,house,500,3348.1257475753887
98713,polygon,amenity,theatre,500,2443.346004276322
75061,polygon,natural,wetland,500,4180.717039745716
55449,polygon,landuse,commercial,100,11020.030319659374
14973,polygon,building,warehouse,500,611.8768699045415
25507,polygon,building,office,500,2336.5273934885226
34523,polygon,building,office,500,11826.477395362746
85823,polygon,natural,water,500,120.58610507972647
20721,polygon,building,construction,1000,2543.89489483717
29201,polygon,building,warehouse,500,84968.83888205366
76355,polygon,natural,water,1000,34370.6911109078
121453,polygon,landuse,farmland,500,7164.134129381515
77807,polygon,building,school,500,2795.796358537771
67459,polygon,natural,wetland,500,15609.641366952885
75739,polygon,amenity,school,500,6085.519231037622
83227,polygon,building,school,500,25814.96443930093
104718,polygon,building,residential,100,145.1149417210444
80519,polygon,building,shed,500,46.32478389173234
83549,polygon,amenity,parking,100,33.73233937374173
86277,polygon,landuse,vineyard,500,351005.09897858504
2350,polygon,building,office,500,1665.92954320002
89911,polygon,landuse,forest,500,4298.0928995911445
11844,polygon,building,roof,100,181.2324229649785
14161,polygon,amenity,parking,500,35371.85520738102
53151,polygon,tourism,caravan_site,1000,41494.70420843624
9168,polygon,landuse,residential,500,100.99982562295357
22461,polygon,amenity,school,500,142485.30368335883
9168,polygon,amenity,school,500,64494.28736422401
114379,polygon,landuse,retail,500,26744.494863616303
79715,polygon,building,house,100,1222.053976317979
60829,polygon,natural,grassland,500,1120.2112410531583
56545,polygon,amenity,theatre,500,1151.7042709076381
77807,polygon,landuse,grass,500,12797.18705337342
98713,polygon,amenity,university,100,31214.45152302415
78015,polygon,landuse,residential,100,31214.451522567655
56777,polygon,landuse,residential,100,31214.45152238506
83641,polygon,building,industrial,500,497.94001726532224
82991,polygon,landuse,grass,500,923.7295995036905
109324,polygon,amenity,school,500,26176.433242236908
115705,polygon,landuse,retail,500,10123.37950308664
29201,polygon,building,parking,500,12787.761105612244
78015,polygon,building,retail,1000,426.5312619500578
76465,polygon,landuse,recreation_ground,500,11762.943953694792
84207,polygon,landuse,residential,500,516369.487431438
82079,polygon,building,public,500,553.7912912938059
34523,polygon,landuse,commercial,500,192672.697553172
120513,polygon,amenity,parking_space,500,88.91423628811147
53517,polygon,landuse,residential,100,31214.451522746873
53151,polygon,landuse,industrial,1000,5792.570550035655
113206,polygon,amenity,doctors,500,473.36537677733173
121249,polygon,landuse,commercial,500,7528.360143596186
19507,polygon,amenity,school,1000,54084.361738733314
37703,polygon,amenity,parking,500,2872.22277386234
77807,polygon,building,commercial,500,203.1883525042923
37197,polygon,natural,coastline,1000,93.63923190380783
104718,polygon,building,retail,500,5033.819982761408
113877,polygon,building,house,100,678.532522615887
20721,polygon,amenity,place_of_worship,1000,8412.353816446031
104460,polygon,amenity,toilets,500,139.85313623175986
37849,polygon,building,residential,100,444.1458861830431
20165,polygon,amenity,waste_disposal,500,85.50426421133301
37197,polygon,amenity,toilets,1000,177.69945001093026
90799,polygon,landuse,grass,500,4552.228573354864
108138,polygon,landuse,residential,500,250031.05553070802
90799,polygon,amenity,parking,500,13879.702172372265
53401,polygon,building,house,500,1980.5053014209116
56545,polygon,landuse,grass,500,546.261908626461
2653,polygon,natural,grassland,500,12265.474926552142
78819,polygon,building,carport,500,904.8384001666894
78819,polygon,building,apartments,500,1118.386153363515
20721,polygon,building,shed,1000,15.877922889416789
37703,polygon,amenity,school,500,47439.406126609436
115705,polygon,building,retail,500,969.0651801556332
